,id,x,y,z
0,0,0.9429056930105306,-0.07453764432692826,0.026742014542484736
1,1,2.4549628277052067,-0.07453716391617156,0.026741232613043356
2,2,0.5585963689214233,0.9494354296979997,0.05473935941874475
3,3,0.5585961910082899,-0.6107702957225442,0.8995286094865753
4,4,0.558596205615218,-0.5622767604108824,-0.8740438309662829
5,5,2.8392721517943147,0.41320214261086186,0.9275270431788609
6,6,2.8392723297074474,0.4616954391770326,-0.8460453920076363
7,7,2.8392723151005193,-1.0985101830451298,-0.0012559265860543557
